2017-07-19 19:13:11.538762: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2017-07-19 19:13:11.538832: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2017-07-19 19:13:11.538836: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2017-07-19 19:13:11.538840: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2017-07-19 19:13:11.538843: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2017-07-19 19:13:36.406402: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:893] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-07-19 19:13:36.408338: I tensorflow/core/common_runtime/gpu/gpu_device.cc:940] Found device 0 with properties: 
name: Tesla K80
major: 3 minor: 7 memoryClockRate (GHz) 0.562
pciBusID 0000:00:04.0
Total memory: 11.17GiB
Free memory: 11.11GiB
2017-07-19 19:13:36.608830: W tensorflow/stream_executor/cuda/cuda_driver.cc:523] A non-primary context 0x421cf40 exists before initializing the StreamExecutor. We haven't verified StreamExecutor works with that.
2017-07-19 19:13:36.609554: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:893] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-07-19 19:13:36.611532: I tensorflow/core/common_runtime/gpu/gpu_device.cc:940] Found device 1 with properties: 
name: Tesla K80
major: 3 minor: 7 memoryClockRate (GHz) 0.562
pciBusID 0000:00:05.0
Total memory: 11.17GiB
Free memory: 11.11GiB
2017-07-19 19:13:36.801424: W tensorflow/stream_executor/cuda/cuda_driver.cc:523] A non-primary context 0x4220d90 exists before initializing the StreamExecutor. We haven't verified StreamExecutor works with that.
2017-07-19 19:13:36.802431: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:893] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-07-19 19:13:36.804042: I tensorflow/core/common_runtime/gpu/gpu_device.cc:940] Found device 2 with properties: 
name: Tesla K80
major: 3 minor: 7 memoryClockRate (GHz) 0.562
pciBusID 0000:00:06.0
Total memory: 11.17GiB
Free memory: 11.11GiB
2017-07-19 19:13:36.994969: W tensorflow/stream_executor/cuda/cuda_driver.cc:523] A non-primary context 0x42455e0 exists before initializing the StreamExecutor. We haven't verified StreamExecutor works with that.
2017-07-19 19:13:36.995753: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:893] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-07-19 19:13:36.997586: I tensorflow/core/common_runtime/gpu/gpu_device.cc:940] Found device 3 with properties: 
name: Tesla K80
major: 3 minor: 7 memoryClockRate (GHz) 0.562
pciBusID 0000:00:07.0
Total memory: 11.17GiB
Free memory: 11.11GiB
2017-07-19 19:13:37.018251: I tensorflow/core/common_runtime/gpu/gpu_device.cc:961] DMA: 0 1 2 3 
2017-07-19 19:13:37.018292: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] 0:   Y Y Y Y 
2017-07-19 19:13:37.018296: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] 1:   Y Y Y Y 
2017-07-19 19:13:37.018299: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] 2:   Y Y Y Y 
2017-07-19 19:13:37.018303: I tensorflow/core/common_runtime/gpu/gpu_device.cc:971] 3:   Y Y Y Y 
2017-07-19 19:13:37.018337: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:00:04.0)
2017-07-19 19:13:37.018343: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Creating TensorFlow device (/gpu:1) -> (device: 1, name: Tesla K80, pci bus id: 0000:00:05.0)
2017-07-19 19:13:37.018347: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Creating TensorFlow device (/gpu:2) -> (device: 2, name: Tesla K80, pci bus id: 0000:00:06.0)
2017-07-19 19:13:37.018350: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Creating TensorFlow device (/gpu:3) -> (device: 3, name: Tesla K80, pci bus id: 0000:00:07.0)
2017-07-19 19:13:37.593666: I tensorflow/core/common_runtime/simple_placer.cc:675] Ignoring device specification /device:GPU:3 for node 'tower_3/fifo_queue_Dequeue' because the input edge from 'prefetch_queue/fifo_queue' is a reference connection and already has a device field set to /device:CPU:0
2017-07-19 19:13:37.593808: I tensorflow/core/common_runtime/simple_placer.cc:675] Ignoring device specification /device:GPU:2 for node 'tower_2/fifo_queue_Dequeue' because the input edge from 'prefetch_queue/fifo_queue' is a reference connection and already has a device field set to /device:CPU:0
2017-07-19 19:13:37.593825: I tensorflow/core/common_runtime/simple_placer.cc:675] Ignoring device specification /device:GPU:1 for node 'tower_1/fifo_queue_Dequeue' because the input edge from 'prefetch_queue/fifo_queue' is a reference connection and already has a device field set to /device:CPU:0
2017-07-19 19:13:37.593843: I tensorflow/core/common_runtime/simple_placer.cc:675] Ignoring device specification /device:GPU:0 for node 'tower_0/fifo_queue_Dequeue' because the input edge from 'prefetch_queue/fifo_queue' is a reference connection and already has a device field set to /device:CPU:0
Filling queue with 20000 CIFAR images before starting to train. This will take a few minutes.
2017-07-19 19:13:40.798581: step 0, loss = 4.68 (177.6 examples/sec; 0.721 sec/batch)
2017-07-19 19:14:06.769536: step 570, loss = 3.01 (11619.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:07.201899: step 580, loss = 2.88 (11813.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:07.632455: step 590, loss = 2.97 (11845.8 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:08.061395: step 600, loss = 3.21 (11844.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:08.664331: step 610, loss = 2.70 (11732.8 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:09.104174: step 620, loss = 2.84 (11697.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:09.539285: step 630, loss = 2.67 (11798.6 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:09.972800: step 640, loss = 2.82 (11943.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:10.402775: step 650, loss = 2.96 (11819.5 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:10.839456: step 660, loss = 2.89 (11925.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:11.269970: step 670, loss = 2.90 (11563.3 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:11.704124: step 680, loss = 2.71 (11714.8 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:12.135088: step 690, loss = 2.90 (11986.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:12.568225: step 700, loss = 2.72 (11772.3 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:13.173641: step 710, loss = 2.78 (11995.5 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:13.602596: step 720, loss = 2.65 (11915.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:14.036658: step 730, loss = 2.62 (11938.8 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:14.470571: step 740, loss = 2.64 (11843.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:14.905069: step 750, loss = 2.72 (11687.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:15.337156: step 760, loss = 2.77 (11918.7 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:15.767676: step 770, loss = 2.84 (11948.5 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:16.202066: step 780, loss = 2.47 (11831.3 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:16.631826: step 790, loss = 2.72 (12021.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:17.063014: step 800, loss = 2.55 (11883.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:17.662548: step 810, loss = 2.57 (11902.2 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:18.097649: step 820, loss = 2.80 (11653.5 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:18.528992: step 830, loss = 2.75 (11750.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:18.968354: step 840, loss = 2.49 (11785.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:19.405577: step 850, loss = 2.49 (11724.8 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:19.835809: step 860, loss = 2.47 (11954.6 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:20.268354: step 870, loss = 2.49 (11814.7 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:20.702054: step 880, loss = 2.58 (11775.2 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:21.132655: step 890, loss = 2.38 (11883.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:21.564104: step 900, loss = 2.38 (11718.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:22.178345: step 910, loss = 2.54 (11947.1 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:22.606374: step 920, loss = 2.44 (11931.8 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:23.038529: step 930, loss = 2.33 (11818.2 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:23.465552: step 940, loss = 2.60 (12202.3 examples/sec; 0.010 sec/batch)
2017-07-19 19:14:23.892720: step 950, loss = 2.34 (12083.8 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:24.322795: step 960, loss = 2.56 (12073.7 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:24.750037: step 970, loss = 2.27 (11960.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:25.179762: step 980, loss = 2.48 (11974.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:25.609669: step 990, loss = 2.39 (11824.8 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:26.053302: step 1000, loss = 2.43 (9259.9 examples/sec; 0.014 sec/batch)
2017-07-19 19:14:26.764775: step 1010, loss = 2.52 (11920.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:27.196781: step 1020, loss = 2.39 (11873.8 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:27.624562: step 1030, loss = 2.21 (11820.5 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:28.053925: step 1040, loss = 2.21 (11996.7 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:28.483532: step 1050, loss = 2.21 (11740.2 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:28.912895: step 1060, loss = 2.23 (11858.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:29.342460: step 1070, loss = 2.33 (11998.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:29.774797: step 1080, loss = 2.38 (11888.7 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:30.204902: step 1090, loss = 2.24 (12038.1 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:30.643914: step 1100, loss = 2.10 (12044.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:31.250682: step 1110, loss = 2.27 (11672.7 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:31.688450: step 1120, loss = 2.21 (11942.5 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:32.116993: step 1130, loss = 2.19 (11773.3 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:32.553844: step 1140, loss = 2.05 (11749.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:32.984488: step 1150, loss = 2.04 (11945.7 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:33.418699: step 1160, loss = 2.26 (11976.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:33.849325: step 1170, loss = 2.13 (11935.8 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:34.281103: step 1180, loss = 2.20 (11911.8 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:34.713593: step 1190, loss = 2.13 (12063.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:35.146302: step 1200, loss = 2.10 (11754.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:35.747273: step 1210, loss = 2.09 (11954.6 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:36.179515: step 1220, loss = 2.24 (11951.2 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:36.609685: step 1230, loss = 2.08 (12013.5 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:37.041778: step 1240, loss = 1.89 (11887.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:37.470864: step 1250, loss = 2.00 (12021.1 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:37.904534: step 1260, loss = 2.05 (11870.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:38.337489: step 1270, loss = 2.12 (11994.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:38.771035: step 1280, loss = 2.13 (11875.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:39.207872: step 1290, loss = 2.13 (11486.1 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:39.638289: step 1300, loss = 1.89 (11843.7 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:40.227905: step 1310, loss = 1.94 (11788.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:40.658908: step 1320, loss = 1.79 (11642.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:41.093495: step 1330, loss = 1.97 (11864.2 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:41.530117: step 1340, loss = 1.99 (11799.4 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:41.959689: step 1350, loss = 2.12 (11948.7 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:42.387357: step 1360, loss = 2.02 (11961.7 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:42.817419: step 1370, loss = 2.00 (11850.1 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:43.248393: step 1380, loss = 2.09 (11591.1 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:43.680486: step 1390, loss = 2.13 (11639.5 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:44.113020: step 1400, loss = 1.77 (11887.1 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:44.709353: step 1410, loss = 1.76 (11836.3 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:45.151983: step 1420, loss = 1.78 (10593.2 examples/sec; 0.012 sec/batch)
2017-07-19 19:14:45.584368: step 1430, loss = 1.71 (11917.0 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:46.013570: step 1440, loss = 1.76 (11975.2 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:46.442123: step 1450, loss = 1.87 (11988.1 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:46.872275: step 1460, loss = 1.86 (11987.1 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:47.302197: step 1470, loss = 1.78 (11983.3 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:47.735437: step 1480, loss = 1.87 (11939.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:48.169244: step 1490, loss = 1.87 (11881.2 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:48.598552: step 1500, loss = 1.95 (12137.9 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:49.192105: step 1510, loss = 1.80 (11832.3 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:49.621338: step 1520, loss = 1.78 (11821.2 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:50.050769: step 1530, loss = 1.83 (11992.1 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:50.483402: step 1540, loss = 1.72 (11847.3 examples/sec; 0.011 sec/batch)
2017-07-19 19:14:50.914386: step 1550, loss = 1.77 (12000.9 examples/sec; 0.011 sec/batch)
